image_id,class_id,class_name,data_split
img_67042,6,Shirt,test
img_67043,5,Sandal,test
img_67044,9,Ankle boot,test
img_67045,8,Bag,test
img_67046,7,Sneaker,test
img_67047,9,Ankle boot,test
img_67048,3,Dress,test
img_67049,2,Pullover,test
img_67050,7,Sneaker,test
img_67051,9,Ankle boot,test
img_67052,2,Pullover,test
img_67053,0,T-shirt/top,test
img_67054,1,Trouser,test
img_67055,1,Trouser,test
img_67056,1,Trouser,test
img_67057,4,Coat,test
img_67058,8,Bag,test
img_67059,0,T-shirt/top,test
img_67060,8,Bag,test
img_67061,0,T-shirt/top,test
img_67062,9,Ankle boot,test
img_67063,5,Sandal,test
img_67064,6,Shirt,test
img_67065,7,Sneaker,test
img_67066,0,T-shirt/top,test
img_67067,8,Bag,test
img_67068,4,Coat,test
img_67069,4,Coat,test
img_67070,4,Coat,test
img_67071,2,Pullover,test
img_67072,2,Pullover,test
img_67073,2,Pullover,test
img_67074,5,Sandal,test
img_67075,7,Sneaker,test
img_67076,2,Pullover,test
img_67077,9,Ankle boot,test
img_67078,9,Ankle boot,test
img_67079,2,Pullover,test
img_67080,2,Pullover,test
img_67081,2,Pullover,test
img_67082,0,T-shirt/top,test
img_67083,7,Sneaker,test
img_67084,4,Coat,test
img_67085,5,Sandal,test
img_67086,2,Pullover,test
img_67087,3,Dress,test
img_67088,3,Dress,test
img_67089,1,Trouser,test
img_67090,9,Ankle boot,test
img_67091,8,Bag,test
img_67092,1,Trouser,test
img_67093,8,Bag,test
img_67094,6,Shirt,test
img_67095,6,Shirt,test
img_67096,3,Dress,test
img_67097,9,Ankle boot,test
img_67098,1,Trouser,test
img_67099,9,Ankle boot,test
img_67100,7,Sneaker,test
img_67101,2,Pullover,test
img_67102,9,Ankle boot,test
img_67103,0,T-shirt/top,test
img_67104,9,Ankle boot,test
img_67105,3,Dress,test
img_67106,0,T-shirt/top,test
img_67107,4,Coat,test
img_67108,2,Pullover,test
img_67109,3,Dress,test
img_67110,4,Coat,test
img_67111,6,Shirt,test
img_67112,6,Shirt,test
img_67113,9,Ankle boot,test
img_67114,6,Shirt,test
img_67115,1,Trouser,test
img_67116,1,Trouser,test
img_67117,0,T-shirt/top,test
img_67118,5,Sandal,test
img_67119,6,Shirt,test
img_67120,7,Sneaker,test
img_67121,0,T-shirt/top,test
img_67122,4,Coat,test
img_67123,1,Trouser,test
img_67124,1,Trouser,test
img_67125,9,Ankle boot,test
img_67126,0,T-shirt/top,test
img_67127,0,T-shirt/top,test
img_67128,1,Trouser,test
img_67129,9,Ankle boot,test
img_67130,6,Shirt,test
img_67131,7,Sneaker,test
img_67132,3,Dress,test
img_67133,5,Sandal,test
img_67134,4,Coat,test
img_67135,1,Trouser,test
img_67136,2,Pullover,test
img_67137,0,T-shirt/top,test
img_67138,4,Coat,test
img_67139,0,T-shirt/top,test
img_67140,3,Dress,test
img_67141,0,T-shirt/top,test
img_67142,2,Pullover,test
img_67143,3,Dress,test
img_67144,5,Sandal,test
img_67145,9,Ankle boot,test
img_67146,5,Sandal,test
img_67147,8,Bag,test
img_67148,9,Ankle boot,test
img_67149,3,Dress,test
img_67150,1,Trouser,test
img_67151,7,Sneaker,test
img_67152,8,Bag,test
img_67153,9,Ankle boot,test
img_67154,4,Coat,test
img_67155,1,Trouser,test
img_67156,1,Trouser,test
img_67157,9,Ankle boot,test
img_67158,0,T-shirt/top,test
img_67159,7,Sneaker,test
img_67160,0,T-shirt/top,test
img_67161,0,T-shirt/top,test
img_67162,9,Ankle boot,test
img_67163,6,Shirt,test
img_67164,0,T-shirt/top,test
img_67165,2,Pullover,test
img_67166,9,Ankle boot,test
img_67167,6,Shirt,test
img_67168,8,Bag,test
img_67169,5,Sandal,test
img_67170,5,Sandal,test
img_67171,9,Ankle boot,test
img_67172,3,Dress,test
img_67173,3,Dress,test
img_67174,5,Sandal,test
img_67175,7,Sneaker,test
img_67176,1,Trouser,test
img_67177,2,Pullover,test
img_67178,3,Dress,test
img_67179,3,Dress,test
img_67180,5,Sandal,test
img_67181,6,Shirt,test
img_67182,6,Shirt,test
img_67183,4,Coat,test
img_67184,1,Trouser,test
img_67185,1,Trouser,test
img_67186,9,Ankle boot,test
img_67187,1,Trouser,test
img_67188,6,Shirt,test
img_67189,6,Shirt,test
img_67190,6,Shirt,test
img_67191,2,Pullover,test
img_67192,2,Pullover,test
img_67193,6,Shirt,test
img_67194,6,Shirt,test
img_67195,6,Shirt,test
img_67196,3,Dress,test
img_67197,5,Sandal,test
img_67198,0,T-shirt/top,test
img_67199,3,Dress,test
img_67200,0,T-shirt/top,test
img_67201,5,Sandal,test
img_67202,1,Trouser,test
img_67203,1,Trouser,test
img_67204,8,Bag,test
img_67205,2,Pullover,test
img_67206,5,Sandal,test
img_67207,3,Dress,test
img_67208,5,Sandal,test
img_67209,1,Trouser,test
img_67210,4,Coat,test
img_67211,4,Coat,test
img_67212,3,Dress,test
img_67213,1,Trouser,test
img_67214,2,Pullover,test
img_67215,7,Sneaker,test
img_67216,9,Ankle boot,test
img_67217,6,Shirt,test
img_67218,3,Dress,test
img_67219,8,Bag,test
img_67220,5,Sandal,test
img_67221,6,Shirt,test
img_67222,6,Shirt,test
img_67223,9,Ankle boot,test
img_67224,1,Trouser,test
img_67225,5,Sandal,test
img_67226,7,Sneaker,test
img_67227,7,Sneaker,test
img_67228,4,Coat,test
img_67229,2,Pullover,test
img_67230,2,Pullover,test
img_67231,7,Sneaker,test
img_67232,5,Sandal,test
img_67233,4,Coat,test
img_67234,1,Trouser,test
img_67235,5,Sandal,test
img_67236,7,Sneaker,test
img_67237,7,Sneaker,test
img_67238,8,Bag,test
img_67239,2,Pullover,test
img_67240,8,Bag,test
img_67241,3,Dress,test
img_67242,7,Sneaker,test
img_67243,4,Coat,test
img_67244,6,Shirt,test
img_67245,2,Pullover,test
img_67246,9,Ankle boot,test
img_67247,9,Ankle boot,test
img_67248,0,T-shirt/top,test
img_67249,0,T-shirt/top,test
img_67250,7,Sneaker,test
img_67251,3,Dress,test
img_67252,1,Trouser,test
img_67253,0,T-shirt/top,test
img_67254,8,Bag,test
img_67255,2,Pullover,test
img_67256,4,Coat,test
img_67257,4,Coat,test
img_67258,6,Shirt,test
img_67259,7,Sneaker,test
img_67260,1,Trouser,test
img_67261,8,Bag,test
img_67262,6,Shirt,test
img_67263,0,T-shirt/top,test
img_67264,3,Dress,test
img_67265,4,Coat,test
img_67266,0,T-shirt/top,test
img_67267,3,Dress,test
img_67268,9,Ankle boot,test
img_67269,8,Bag,test
img_67270,0,T-shirt/top,test
img_67271,0,T-shirt/top,test
img_67272,8,Bag,test
img_67273,3,Dress,test
img_67274,9,Ankle boot,test
img_67275,2,Pullover,test
img_67276,1,Trouser,test
img_67277,5,Sandal,test
img_67278,4,Coat,test
img_67279,5,Sandal,test
img_67280,0,T-shirt/top,test
img_67281,8,Bag,test
img_67282,4,Coat,test
img_67283,2,Pullover,test
img_67284,5,Sandal,test
img_67285,9,Ankle boot,test
img_67286,3,Dress,test
img_67287,0,T-shirt/top,test
img_67288,2,Pullover,test
img_67289,7,Sneaker,test
img_67290,8,Bag,test
img_67291,5,Sandal,test
img_67292,9,Ankle boot,test
img_67293,5,Sandal,test
img_67294,0,T-shirt/top,test
img_67295,0,T-shirt/top,test
img_67296,6,Shirt,test
img_67297,9,Ankle boot,test
img_67298,7,Sneaker,test
img_67299,2,Pullover,test
img_67300,9,Ankle boot,test
img_67301,2,Pullover,test
img_67302,2,Pullover,test
img_67303,6,Shirt,test
img_67304,4,Coat,test
img_67305,0,T-shirt/top,test
img_67306,1,Trouser,test
img_67307,4,Coat,test
img_67308,3,Dress,test
img_67309,9,Ankle boot,test
img_67310,4,Coat,test
img_67311,0,T-shirt/top,test
img_67312,3,Dress,test
img_67313,4,Coat,test
img_67314,4,Coat,test
img_67315,6,Shirt,test
img_67316,9,Ankle boot,test
img_67317,4,Coat,test
img_67318,7,Sneaker,test
img_67319,2,Pullover,test
img_67320,5,Sandal,test
img_67321,4,Coat,test
img_67322,3,Dress,test
img_67323,4,Coat,test
img_67324,5,Sandal,test
img_67325,7,Sneaker,test
img_67326,0,T-shirt/top,test
img_67327,2,Pullover,test
img_67328,1,Trouser,test
img_67329,1,Trouser,test
img_67330,8,Bag,test
img_67331,7,Sneaker,test
img_67332,3,Dress,test
img_67333,2,Pullover,test
img_67334,6,Shirt,test
img_67335,5,Sandal,test
img_67336,2,Pullover,test
img_67337,3,Dress,test
img_67338,8,Bag,test
img_67339,8,Bag,test
img_67340,8,Bag,test
img_67341,9,Ankle boot,test
img_67342,3,Dress,test
img_67343,6,Shirt,test
img_67344,9,Ankle boot,test
img_67345,6,Shirt,test
img_67346,0,T-shirt/top,test
img_67347,3,Dress,test
img_67348,6,Shirt,test
img_67349,4,Coat,test
img_67350,2,Pullover,test
img_67351,8,Bag,test
img_67352,8,Bag,test
img_67353,5,Sandal,test
img_67354,9,Ankle boot,test
img_67355,2,Pullover,test
img_67356,7,Sneaker,test
img_67357,1,Trouser,test
img_67358,9,Ankle boot,test
img_67359,0,T-shirt/top,test
img_67360,3,Dress,test
img_67361,3,Dress,test
img_67362,3,Dress,test
img_67363,2,Pullover,test
img_67364,3,Dress,test
img_67365,9,Ankle boot,test
img_67366,9,Ankle boot,test
img_67367,5,Sandal,test
img_67368,3,Dress,test
img_67369,2,Pullover,test
img_67370,4,Coat,test
img_67371,2,Pullover,test
img_67372,4,Coat,test
img_67373,6,Shirt,test
img_67374,4,Coat,test
img_67375,5,Sandal,test
img_67376,3,Dress,test
img_67377,4,Coat,test
img_67378,9,Ankle boot,test
img_67379,8,Bag,test
img_67380,5,Sandal,test
img_67381,8,Bag,test
img_67382,3,Dress,test
img_67383,4,Coat,test
img_67384,1,Trouser,test
img_67385,4,Coat,test
img_67386,8,Bag,test
img_67387,9,Ankle boot,test
img_67388,2,Pullover,test
img_67389,6,Shirt,test
img_67390,2,Pullover,test
img_67391,3,Dress,test
img_67392,5,Sandal,test
img_67393,0,T-shirt/top,test
img_67394,3,Dress,test
img_67395,5,Sandal,test
img_67396,2,Pullover,test
img_67397,5,Sandal,test
img_67398,3,Dress,test
img_67399,9,Ankle boot,test
img_67400,1,Trouser,test
img_67401,2,Pullover,test
img_67402,9,Ankle boot,test
img_67403,8,Bag,test
img_67404,9,Ankle boot,test
img_67405,3,Dress,test
img_67406,8,Bag,test
img_67407,8,Bag,test
img_67408,5,Sandal,test
img_67409,5,Sandal,test
img_67410,8,Bag,test
img_67411,4,Coat,test
img_67412,4,Coat,test
img_67413,0,T-shirt/top,test
img_67414,8,Bag,test
img_67415,3,Dress,test
img_67416,6,Shirt,test
img_67417,4,Coat,test
img_67418,9,Ankle boot,test
img_67419,6,Shirt,test
img_67420,1,Trouser,test
img_67421,0,T-shirt/top,test
img_67422,5,Sandal,test
img_67423,1,Trouser,test
img_67424,4,Coat,test
img_67425,0,T-shirt/top,test
img_67426,9,Ankle boot,test
img_67427,2,Pullover,test
img_67428,6,Shirt,test
img_67429,3,Dress,test
img_67430,6,Shirt,test
img_67431,7,Sneaker,test
img_67432,4,Coat,test
img_67433,6,Shirt,test
img_67434,4,Coat,test
img_67435,3,Dress,test
img_67436,8,Bag,test
img_67437,5,Sandal,test
img_67438,1,Trouser,test
img_67439,8,Bag,test
img_67440,3,Dress,test
img_67441,4,Coat,test
img_67442,2,Pullover,test
img_67443,5,Sandal,test
img_67444,6,Shirt,test
img_67445,0,T-shirt/top,test
img_67446,7,Sneaker,test
img_67447,8,Bag,test
img_67448,7,Sneaker,test
img_67449,4,Coat,test
img_67450,4,Coat,test
img_67451,2,Pullover,test
img_67452,2,Pullover,test
img_67453,9,Ankle boot,test
img_67454,3,Dress,test
img_67455,5,Sandal,test
img_67456,0,T-shirt/top,test
img_67457,9,Ankle boot,test
img_67458,9,Ankle boot,test
img_67459,0,T-shirt/top,test
img_67460,1,Trouser,test
img_67461,3,Dress,test
img_67462,7,Sneaker,test
img_67463,1,Trouser,test
img_67464,9,Ankle boot,test
img_67465,6,Shirt,test
img_67466,5,Sandal,test
img_67467,2,Pullover,test
img_67468,6,Shirt,test
img_67469,9,Ankle boot,test
img_67470,5,Sandal,test
img_67471,7,Sneaker,test
img_67472,9,Ankle boot,test
img_67473,4,Coat,test
img_67474,2,Pullover,test
img_67475,8,Bag,test
img_67476,3,Dress,test
img_67477,1,Trouser,test
img_67478,7,Sneaker,test
img_67479,8,Bag,test
img_67480,8,Bag,test
img_67481,6,Shirt,test
img_67482,8,Bag,test
img_67483,0,T-shirt/top,test
img_67484,5,Sandal,test
img_67485,5,Sandal,test
img_67486,7,Sneaker,test
img_67487,1,Trouser,test
img_67488,9,Ankle boot,test
img_67489,6,Shirt,test
img_67490,2,Pullover,test
img_67491,1,Trouser,test
img_67492,5,Sandal,test
img_67493,1,Trouser,test
img_67494,9,Ankle boot,test
img_67495,6,Shirt,test
img_67496,1,Trouser,test
img_67497,6,Shirt,test
img_67498,3,Dress,test
img_67499,2,Pullover,test
img_67500,5,Sandal,test
img_67501,3,Dress,test
img_67502,9,Ankle boot,test
img_67503,3,Dress,test
img_67504,5,Sandal,test
img_67505,4,Coat,test
img_67506,0,T-shirt/top,test
img_67507,6,Shirt,test
img_67508,9,Ankle boot,test
img_67509,5,Sandal,test
img_67510,4,Coat,test
img_67511,2,Pullover,test
img_67512,3,Dress,test
img_67513,8,Bag,test
img_67514,5,Sandal,test
img_67515,8,Bag,test
img_67516,3,Dress,test
img_67517,6,Shirt,test
img_67518,4,Coat,test
img_67519,1,Trouser,test
img_67520,4,Coat,test
img_67521,9,Ankle boot,test
img_67522,5,Sandal,test
img_67523,8,Bag,test
img_67524,9,Ankle boot,test
img_67525,7,Sneaker,test
img_67526,3,Dress,test
img_67527,6,Shirt,test
img_67528,9,Ankle boot,test
img_67529,5,Sandal,test
img_67530,9,Ankle boot,test
img_67531,1,Trouser,test
img_67532,1,Trouser,test
img_67533,1,Trouser,test
img_67534,8,Bag,test
img_67535,4,Coat,test
img_67536,1,Trouser,test
img_67537,4,Coat,test
img_67538,6,Shirt,test
img_67539,9,Ankle boot,test
img_67540,9,Ankle boot,test
img_67541,8,Bag,test
img_67542,9,Ankle boot,test
img_67543,7,Sneaker,test
img_67544,4,Coat,test
img_67545,4,Coat,test
img_67546,1,Trouser,test
img_67547,9,Ankle boot,test
img_67548,9,Ankle boot,test
img_67549,1,Trouser,test
img_67550,9,Ankle boot,test
img_67551,3,Dress,test
img_67552,2,Pullover,test
img_67553,3,Dress,test
img_67554,7,Sneaker,test
img_67555,1,Trouser,test
img_67556,1,Trouser,test
img_67557,3,Dress,test
img_67558,6,Shirt,test
img_67559,8,Bag,test
img_67560,3,Dress,test
img_67561,4,Coat,test
img_67562,3,Dress,test
img_67563,3,Dress,test
img_67564,8,Bag,test
img_67565,3,Dress,test
img_67566,7,Sneaker,test
img_67567,1,Trouser,test
img_67568,0,T-shirt/top,test
img_67569,3,Dress,test
img_67570,8,Bag,test
img_67571,4,Coat,test
img_67572,7,Sneaker,test
img_67573,9,Ankle boot,test
img_67574,8,Bag,test
img_67575,0,T-shirt/top,test
img_67576,3,Dress,test
img_67577,0,T-shirt/top,test
img_67578,4,Coat,test
img_67579,5,Sandal,test
img_67580,7,Sneaker,test
img_67581,6,Shirt,test
img_67582,7,Sneaker,test
img_67583,3,Dress,test
img_67584,5,Sandal,test
img_67585,0,T-shirt/top,test
img_67586,2,Pullover,test
img_67587,3,Dress,test
img_67588,3,Dress,test
img_67589,3,Dress,test
img_67590,0,T-shirt/top,test
img_67591,6,Shirt,test
img_67592,4,Coat,test
img_67593,4,Coat,test
img_67594,4,Coat,test
img_67595,4,Coat,test
img_67596,4,Coat,test
img_67597,9,Ankle boot,test
img_67598,9,Ankle boot,test
img_67599,0,T-shirt/top,test
img_67600,7,Sneaker,test
img_67601,4,Coat,test
img_67602,0,T-shirt/top,test
img_67603,2,Pullover,test
img_67604,2,Pullover,test
img_67605,1,Trouser,test
img_67606,9,Ankle boot,test
img_67607,5,Sandal,test
img_67608,9,Ankle boot,test
img_67609,9,Ankle boot,test
img_67610,0,T-shirt/top,test
img_67611,5,Sandal,test
img_67612,8,Bag,test
img_67613,6,Shirt,test
img_67614,7,Sneaker,test
img_67615,3,Dress,test
img_67616,9,Ankle boot,test
img_67617,5,Sandal,test
img_67618,2,Pullover,test
img_67619,8,Bag,test
img_67620,9,Ankle boot,test
img_67621,5,Sandal,test
img_67622,8,Bag,test
img_67623,0,T-shirt/top,test
img_67624,0,T-shirt/top,test
img_67625,3,Dress,test
img_67626,0,T-shirt/top,test
img_67627,6,Shirt,test
img_67628,3,Dress,test
img_67629,7,Sneaker,test
img_67630,8,Bag,test
img_67631,0,T-shirt/top,test
img_67632,1,Trouser,test
img_67633,2,Pullover,test
img_67634,2,Pullover,test
img_67635,3,Dress,test
img_67636,1,Trouser,test
img_67637,1,Trouser,test
img_67638,3,Dress,test
img_67639,2,Pullover,test
img_67640,2,Pullover,test
img_67641,5,Sandal,test
img_67642,4,Coat,test
img_67643,3,Dress,test
img_67644,9,Ankle boot,test
img_67645,3,Dress,test
img_67646,3,Dress,test
img_67647,2,Pullover,test
img_67648,3,Dress,test
img_67649,7,Sneaker,test
img_67650,2,Pullover,test
img_67651,9,Ankle boot,test
img_67652,2,Pullover,test
img_67653,1,Trouser,test
img_67654,6,Shirt,test
img_67655,7,Sneaker,test
img_67656,5,Sandal,test
img_67657,5,Sandal,test
img_67658,9,Ankle boot,test
img_67659,2,Pullover,test
img_67660,6,Shirt,test
img_67661,9,Ankle boot,test
img_67662,7,Sneaker,test
img_67663,9,Ankle boot,test
img_67664,7,Sneaker,test
img_67665,4,Coat,test
img_67666,1,Trouser,test
img_67667,8,Bag,test
img_67668,3,Dress,test
img_67669,3,Dress,test
img_67670,8,Bag,test
img_67671,0,T-shirt/top,test
img_67672,8,Bag,test
img_67673,7,Sneaker,test
img_67674,0,T-shirt/top,test
img_67675,7,Sneaker,test
img_67676,7,Sneaker,test
img_67677,9,Ankle boot,test
img_67678,6,Shirt,test
img_67679,3,Dress,test
img_67680,0,T-shirt/top,test
img_67681,3,Dress,test
img_67682,7,Sneaker,test
img_67683,4,Coat,test
img_67684,1,Trouser,test
img_67685,5,Sandal,test
img_67686,2,Pullover,test
img_67687,0,T-shirt/top,test
img_67688,5,Sandal,test
img_67689,8,Bag,test
img_67690,6,Shirt,test
img_67691,7,Sneaker,test
img_67692,0,T-shirt/top,test
img_67693,1,Trouser,test
img_67694,0,T-shirt/top,test
img_67695,5,Sandal,test
img_67696,6,Shirt,test
img_67697,2,Pullover,test
img_67698,1,Trouser,test
img_67699,4,Coat,test
img_67700,1,Trouser,test
img_67701,8,Bag,test
img_67702,7,Sneaker,test
img_67703,9,Ankle boot,test
img_67704,9,Ankle boot,test
img_67705,7,Sneaker,test
img_67706,3,Dress,test
img_67707,2,Pullover,test
img_67708,2,Pullover,test
img_67709,4,Coat,test
img_67710,7,Sneaker,test
img_67711,6,Shirt,test
img_67712,3,Dress,test
img_67713,9,Ankle boot,test
img_67714,6,Shirt,test
img_67715,3,Dress,test
img_67716,9,Ankle boot,test
img_67717,5,Sandal,test
img_67718,1,Trouser,test
img_67719,6,Shirt,test
img_67720,9,Ankle boot,test
img_67721,2,Pullover,test
img_67722,7,Sneaker,test
img_67723,4,Coat,test
img_67724,3,Dress,test
img_67725,5,Sandal,test
img_67726,7,Sneaker,test
img_67727,2,Pullover,test
img_67728,7,Sneaker,test
img_67729,2,Pullover,test
img_67730,8,Bag,test
img_67731,7,Sneaker,test
img_67732,5,Sandal,test
img_67733,4,Coat,test
img_67734,5,Sandal,test
img_67735,9,Ankle boot,test
img_67736,4,Coat,test
img_67737,3,Dress,test
img_67738,5,Sandal,test
img_67739,0,T-shirt/top,test
img_67740,2,Pullover,test
img_67741,5,Sandal,test
img_67742,5,Sandal,test
img_67743,3,Dress,test
img_67744,1,Trouser,test
img_67745,9,Ankle boot,test
img_67746,3,Dress,test
img_67747,7,Sneaker,test
img_67748,1,Trouser,test
img_67749,0,T-shirt/top,test
img_67750,3,Dress,test
img_67751,4,Coat,test
img_67752,4,Coat,test
img_67753,2,Pullover,test
img_67754,5,Sandal,test
img_67755,7,Sneaker,test
img_67756,2,Pullover,test
img_67757,1,Trouser,test
img_67758,1,Trouser,test
img_67759,7,Sneaker,test
img_67760,7,Sneaker,test
img_67761,7,Sneaker,test
img_67762,0,T-shirt/top,test
img_67763,1,Trouser,test
img_67764,6,Shirt,test
img_67765,8,Bag,test
img_67766,5,Sandal,test
img_67767,2,Pullover,test
img_67768,5,Sandal,test
img_67769,3,Dress,test
img_67770,7,Sneaker,test
img_67771,8,Bag,test
img_67772,7,Sneaker,test
img_67773,7,Sneaker,test
img_67774,0,T-shirt/top,test
img_67775,8,Bag,test
img_67776,5,Sandal,test
img_67777,6,Shirt,test
img_67778,6,Shirt,test
img_67779,5,Sandal,test
img_67780,5,Sandal,test
img_67781,6,Shirt,test
img_67782,7,Sneaker,test
img_67783,7,Sneaker,test
img_67784,9,Ankle boot,test
img_67785,7,Sneaker,test
img_67786,1,Trouser,test
img_67787,0,T-shirt/top,test
img_67788,0,T-shirt/top,test
img_67789,8,Bag,test
img_67790,0,T-shirt/top,test
img_67791,4,Coat,test
img_67792,0,T-shirt/top,test
img_67793,6,Shirt,test
img_67794,4,Coat,test
img_67795,5,Sandal,test
img_67796,5,Sandal,test
img_67797,0,T-shirt/top,test
img_67798,5,Sandal,test
img_67799,3,Dress,test
img_67800,6,Shirt,test
img_67801,4,Coat,test
img_67802,5,Sandal,test
img_67803,0,T-shirt/top,test
img_67804,7,Sneaker,test
img_67805,1,Trouser,test
img_67806,8,Bag,test
img_67807,7,Sneaker,test
img_67808,1,Trouser,test
img_67809,3,Dress,test
img_67810,2,Pullover,test
img_67811,0,T-shirt/top,test
img_67812,6,Shirt,test
img_67813,7,Sneaker,test
img_67814,3,Dress,test
img_67815,7,Sneaker,test
img_67816,4,Coat,test
img_67817,8,Bag,test
img_67818,0,T-shirt/top,test
img_67819,3,Dress,test
img_67820,9,Ankle boot,test
img_67821,4,Coat,test
img_67822,0,T-shirt/top,test
img_67823,3,Dress,test
img_67824,0,T-shirt/top,test
img_67825,8,Bag,test
img_67826,7,Sneaker,test
img_67827,3,Dress,test
img_67828,3,Dress,test
img_67829,6,Shirt,test
img_67830,5,Sandal,test
img_67831,0,T-shirt/top,test
img_67832,1,Trouser,test
img_67833,5,Sandal,test
img_67834,0,T-shirt/top,test
img_67835,9,Ankle boot,test
img_67836,9,Ankle boot,test
img_67837,1,Trouser,test
img_67838,3,Dress,test
img_67839,0,T-shirt/top,test
img_67840,6,Shirt,test
img_67841,1,Trouser,test
img_67842,6,Shirt,test
img_67843,6,Shirt,test
img_67844,5,Sandal,test
img_67845,7,Sneaker,test
img_67846,2,Pullover,test
img_67847,4,Coat,test
img_67848,0,T-shirt/top,test
img_67849,9,Ankle boot,test
img_67850,2,Pullover,test
img_67851,6,Shirt,test
img_67852,8,Bag,test
img_67853,2,Pullover,test
img_67854,8,Bag,test
img_67855,3,Dress,test
img_67856,7,Sneaker,test
img_67857,7,Sneaker,test
img_67858,3,Dress,test
img_67859,3,Dress,test
img_67860,9,Ankle boot,test
img_67861,5,Sandal,test
img_67862,7,Sneaker,test
img_67863,6,Shirt,test
img_67864,0,T-shirt/top,test
img_67865,9,Ankle boot,test
img_67866,4,Coat,test
img_67867,5,Sandal,test
img_67868,0,T-shirt/top,test
img_67869,7,Sneaker,test
img_67870,2,Pullover,test
img_67871,9,Ankle boot,test
img_67872,5,Sandal,test
img_67873,5,Sandal,test
img_67874,8,Bag,test
img_67875,7,Sneaker,test
img_67876,1,Trouser,test
img_67877,9,Ankle boot,test
img_67878,5,Sandal,test
img_67879,6,Shirt,test
img_67880,3,Dress,test
img_67881,6,Shirt,test
img_67882,3,Dress,test
img_67883,0,T-shirt/top,test
img_67884,2,Pullover,test
img_67885,7,Sneaker,test
img_67886,6,Shirt,test
img_67887,4,Coat,test
img_67888,2,Pullover,test
img_67889,5,Sandal,test
img_67890,4,Coat,test
img_67891,1,Trouser,test
img_67892,5,Sandal,test
img_67893,7,Sneaker,test
img_67894,9,Ankle boot,test
img_67895,7,Sneaker,test
img_67896,3,Dress,test
img_67897,9,Ankle boot,test
img_67898,8,Bag,test
img_67899,0,T-shirt/top,test
img_67900,5,Sandal,test
img_67901,1,Trouser,test
img_67902,9,Ankle boot,test
img_67903,6,Shirt,test
img_67904,1,Trouser,test
img_67905,0,T-shirt/top,test
img_67906,6,Shirt,test
img_67907,8,Bag,test
img_67908,0,T-shirt/top,test
img_67909,7,Sneaker,test
img_67910,6,Shirt,test
img_67911,9,Ankle boot,test
img_67912,8,Bag,test
img_67913,8,Bag,test
img_67914,4,Coat,test
img_67915,4,Coat,test
img_67916,4,Coat,test
img_67917,1,Trouser,test
img_67918,7,Sneaker,test
img_67919,7,Sneaker,test
img_67920,1,Trouser,test
img_67921,1,Trouser,test
img_67922,6,Shirt,test
img_67923,7,Sneaker,test
img_67924,6,Shirt,test
img_67925,3,Dress,test
img_67926,2,Pullover,test
img_67927,8,Bag,test
img_67928,7,Sneaker,test
img_67929,8,Bag,test
img_67930,7,Sneaker,test
img_67931,9,Ankle boot,test
img_67932,1,Trouser,test
img_67933,1,Trouser,test
img_67934,3,Dress,test
img_67935,8,Bag,test
img_67936,9,Ankle boot,test
img_67937,5,Sandal,test
img_67938,9,Ankle boot,test
img_67939,1,Trouser,test
img_67940,0,T-shirt/top,test
img_67941,6,Shirt,test
img_67942,3,Dress,test
img_67943,4,Coat,test
img_67944,4,Coat,test
img_67945,4,Coat,test
img_67946,7,Sneaker,test
img_67947,1,Trouser,test
img_67948,3,Dress,test
img_67949,0,T-shirt/top,test
img_67950,1,Trouser,test
img_67951,5,Sandal,test
img_67952,4,Coat,test
img_67953,4,Coat,test
img_67954,9,Ankle boot,test
img_67955,2,Pullover,test
img_67956,4,Coat,test
img_67957,2,Pullover,test
img_67958,2,Pullover,test
img_67959,6,Shirt,test
img_67960,7,Sneaker,test
img_67961,7,Sneaker,test
img_67962,6,Shirt,test
img_67963,7,Sneaker,test
img_67964,1,Trouser,test
img_67965,4,Coat,test
img_67966,0,T-shirt/top,test
img_67967,8,Bag,test
img_67968,3,Dress,test
img_67969,3,Dress,test
img_67970,5,Sandal,test
img_67971,6,Shirt,test
img_67972,0,T-shirt/top,test
img_67973,8,Bag,test
img_67974,3,Dress,test
img_67975,0,T-shirt/top,test
img_67976,2,Pullover,test
img_67977,0,T-shirt/top,test
img_67978,1,Trouser,test
img_67979,8,Bag,test
img_67980,4,Coat,test
img_67981,0,T-shirt/top,test
img_67982,2,Pullover,test
img_67983,9,Ankle boot,test
img_67984,5,Sandal,test
img_67985,4,Coat,test
img_67986,4,Coat,test
img_67987,5,Sandal,test
img_67988,2,Pullover,test
img_67989,1,Trouser,test
img_67990,6,Shirt,test
img_67991,4,Coat,test
img_67992,6,Shirt,test
img_67993,5,Sandal,test
img_67994,8,Bag,test
img_67995,0,T-shirt/top,test
img_67996,7,Sneaker,test
img_67997,3,Dress,test
img_67998,2,Pullover,test
img_67999,6,Shirt,test
img_68000,7,Sneaker,test
img_68001,2,Pullover,test
img_68002,2,Pullover,test
img_68003,3,Dress,test
img_68004,6,Shirt,test
img_68005,6,Shirt,test
img_68006,2,Pullover,test
img_68007,0,T-shirt/top,test
img_68008,3,Dress,test
img_68009,2,Pullover,test
img_68010,5,Sandal,test
img_68011,1,Trouser,test
img_68012,7,Sneaker,test
img_68013,5,Sandal,test
img_68014,2,Pullover,test
img_68015,5,Sandal,test
img_68016,7,Sneaker,test
img_68017,7,Sneaker,test
